Store,Dept,mu_demand,sigma_historical,mu_forecast,sigma_residual,n_oof_samples,sigma_reduction_pct,model
17,38,77693.67470588237,9742.970261582148,79669.67271952322,9734.32729586419,79,0.08870976186838853,LightGBM
17,40,47150.785462184875,4375.392086379665,47690.714973550144,3550.3826412853937,79,18.855668904793156,LightGBM
17,72,52807.155042016806,21978.93918952255,52689.30736399886,11686.14363851994,79,46.830265383823566,LightGBM
17,90,31025.993025210082,5668.042873995256,33452.970456324874,5528.054099442961,79,2.46979032559117,LightGBM
17,91,12058.544705882354,2166.2427710790503,14548.773797855662,2166.2427710790503,79,0.0,LightGBM
17,92,52458.98924369748,11594.40994015337,55220.53443014015,11074.285798055935,79,4.485990617738622,LightGBM
17,95,50866.82823529412,6796.5427107750365,50953.9514240672,4116.846851563564,79,39.42733788699897,LightGBM
18,2,63481.727647058826,8259.339743162338,61967.581986073405,7373.919625855375,79,10.720228793590625,LightGBM
18,8,31792.952016806725,3572.1706729359967,31952.14793520091,3572.1706729359967,79,0.0,LightGBM
18,13,41888.97924369748,4369.16368271854,41480.96856303325,4369.16368271854,79,0.0,LightGBM
18,38,64773.02798319328,6703.670509536528,65910.30112148805,6703.670509536528,79,0.0,LightGBM
18,40,61091.68126050421,5288.411441603455,60843.75105437912,5288.411441603455,79,0.0,LightGBM
18,72,60926.0525210084,40660.55661092961,59269.94659755688,20127.221170368837,79,50.49939585687173,LightGBM
18,90,18031.127478991595,6675.19457924017,20804.999765532968,4627.153837745234,79,30.681363924047023,LightGBM
18,91,13537.107731092437,9246.416690634713,17765.118870660546,6101.610393008985,79,34.01108129607617,LightGBM
18,92,48971.63840336134,13154.175973772084,52159.55534079722,10001.307356819281,79,23.968575631337607,LightGBM
18,95,57656.50109243697,9459.887186332451,56482.11280709159,6856.047160951026,79,27.52506424329697,LightGBM
19,2,50689.779411764706,6329.289441033121,51076.520384371506,4571.375338134753,79,27.774272598464478,LightGBM
19,8,42293.270924369746,3121.086424757966,42327.310344969555,2742.7548340819726,79,12.12179155549441,LightGBM
19,13,33580.28100840336,3429.6631899447075,34004.256605387825,2659.0341885648686,79,22.46952422731233,LightGBM
19,38,78317.27092436975,7905.663547364983,77033.89045896017,7905.663547364983,79,0.0,LightGBM
19,40,53933.79647058824,3147.15937007192,53313.4046405891,2437.549911638502,79,22.547617549383958,LightGBM
19,72,72266.03184873948,41649.18383139883,71003.85715514854,16509.762735020726,79,60.35993693933035,LightGBM
19,90,67555.40210084034,6503.974503131233,67370.82432555957,4752.5614257462,79,26.928350911305742,LightGBM
19,91,54401.15294117647,4970.736439215488,54631.9124955327,4175.616210846024,79,15.996024695587252,LightGBM
19,92,113456.13352941177,11566.671267717431,111100.44062914683,9218.59441790431,79,20.30036814797875,LightGBM
19,95,97081.33319327731,9594.97413742718,93398.55887891886,7394.63959504926,79,22.93215709456746,LightGBM
20,2,78544.54487394958,6975.914839952605,76897.90478811244,5682.652400144631,79,18.538965418573827,LightGBM
20,8,76129.26722689076,5973.99305663263,75481.82251044372,5091.452011704268,79,14.773051065878285,LightGBM
20,13,56302.68218487395,4113.48997658225,55997.64542107107,2969.353689517907,79,27.81424759943052,LightGBM
20,38,110040.8442857143,10365.375474601018,107540.38980356613,10365.375474601018,79,0.0,LightGBM
20,40,86343.65025210085,5578.30605877615,85413.51180731367,5573.039720485937,79,0.09440748203349836,LightGBM
20,72,92466.03504201681,55107.744603811785,93087.57485776847,22000.214145807455,79,60.07781791112223,LightGBM
20,90,96017.12865546219,9911.375314812745,95550.67812707588,7764.873399419521,79,21.656953220056508,LightGBM
20,91,78130.96873949579,9733.881461184992,77140.88993864671,8251.045092780583,79,15.233762341542734,LightGBM
20,92,164445.22596638656,20416.115104210337,161500.95266540704,15678.280608370664,79,23.206346906138908,LightGBM
20,95,150454.85789915966,13448.73964556801,144638.11077451365,10840.478514569484,79,19.394093422412784,LightGBM
21,2,48209.29268907563,4518.431352070172,48546.46925434477,3634.5648255760725,79,19.561357861266295,LightGBM
21,8,18435.25663865546,1590.0023284282488,19714.070809944264,1590.0023284282488,79,0.0,LightGBM
21,13,28433.463697478994,1854.284074070721,29035.746665299986,1854.284074070721,79,0.0,LightGBM
21,38,40934.0287394958,5263.7205088869605,42381.669757427415,5263.7205088869605,79,0.0,LightGBM
21,40,39646.84210084034,2292.860852444532,40414.200835820884,2292.860852444532,79,0.0,LightGBM
21,72,43225.72983193277,29164.151903042082,43172.210004169836,13074.43037469099,79,55.169516267239,LightGBM
21,90,10988.093865546218,993.4935534044089,13165.814023561708,993.4935534044089,79,0.0,LightGBM
21,91,6787.7702521008405,644.2435999464566,8873.147959585662,644.2435999464566,79,0.0,LightGBM
21,92,21997.408487394958,3689.2720193387345,24334.02024725463,3362.910343933071,79,8.84623507550849,LightGBM
21,95,40953.23462184874,5116.924936091125,41527.21767054525,2763.4244156254013,79,45.99443122305383,LightGBM
22,2,53492.36504201681,5577.053728398522,53679.75829103956,4321.105067848519,79,22.51993116284098,LightGBM
22,8,37143.311596638654,2878.985613735608,37424.56898637508,2878.985613735608,79,0.0,LightGBM
22,13,37148.56210084033,2766.061986647145,37491.76723452121,2766.061986647145,79,0.0,LightGBM
22,38,70577.89075630253,9021.620868033955,72252.99781249661,9021.620868033955,79,0.0,LightGBM
22,40,54085.09714285714,3354.4885071475514,54255.795894198,2921.9508817407586,79,12.894294450112632,LightGBM
22,72,67241.9531092437,47013.88196840771,64004.943588706745,21138.98909327826,79,55.03670786538497,LightGBM
22,90,21202.78092436975,2161.4701146379216,22829.292493356515,2161.4701146379216,79,0.0,LightGBM
22,91,21258.668487394956,1993.118911201966,22474.557138460623,1993.118911201966,79,0.0,LightGBM
22,92,51475.61033613445,6200.543407206533,52891.38388752874,6055.610470733169,79,2.3374231410898116,LightGBM
22,95,58021.24907563025,6594.2309455561635,57833.240794533405,6363.875553346847,79,3.4932866942513296,LightGBM
23,2,70055.36268907563,11852.824090158221,66685.76337471402,6203.177680957052,79,47.66498149493547,LightGBM
23,8,36248.293613445385,3613.2336935431504,37054.464040622304,2998.9829276630485,79,17.000028727114113,LightGBM
23,13,36992.52302521009,5319.463205709379,36894.90510446433,4384.513463945327,79,17.576016707110032,LightGBM
23,38,43978.912773109245,4843.590007691086,43987.426509032484,4843.590007691086,79,0.0,LightGBM
23,40,61071.399159663866,4933.753941547439,60119.33301510169,3760.8087779897896,79,23.773888553302335,LightGBM
23,72,77760.23100840337,46176.593540604925,74094.89064358006,22645.785140381166,79,50.95830288895645,LightGBM
23,90,20706.48243697479,5544.356551145995,23763.41881236978,3370.065460888956,79,39.21629264278867,LightGBM
23,91,20459.159747899157,8932.805720917708,24946.46606943837,3402.654220022687,79,61.90833735413294,LightGBM
23,92,59616.87806722689,12025.162207542728,61496.4026584373,4945.200354221054,79,58.876227456464584,LightGBM
23,95,54146.30554621849,8502.286612408663,54281.11194591703,4704.188907617232,79,44.671485189034875,LightGBM
24,2,40945.38008403361,5442.359371482514,40666.32709114162,3638.224276756184,79,33.149870700928716,LightGBM
24,8,48816.27890756303,3241.8560286955167,48885.897967824836,2363.924401088012,79,27.08114178533627,LightGBM
24,13,29330.76487394958,2952.80325289344,29846.26273753003,2745.745186362912,79,7.012254078480595,LightGBM
24,38,59427.070420168064,7409.576698289831,61558.46050349988,7409.576698289831,79,0.0,LightGBM
24,40,45193.24571428572,2753.4522146147833,45331.70115796653,2753.4522146147833,79,0.0,LightGBM
24,72,58504.70907563025,28407.03606852651,58710.02157848919,12302.52890735824,79,56.691965759184605,LightGBM
24,90,72682.59008403363,6657.749740406457,72610.15342331462,5572.93865798461,79,16.293960042355383,LightGBM
24,91,52228.40806722689,5282.033438943031,52501.70087890794,4728.800540620292,79,10.473862097197262,LightGBM
24,92,121336.0225210084,12368.419278536012,119037.1930814983,10780.85456975765,79,12.835631401446745,LightGBM
24,95,94061.20210084034,12351.529696178097,91582.47465167183,7532.429049428496,79,39.01622523921683,LightGBM
25,2,36998.259327731095,4482.347105064401,36961.9410576204,3298.849432439603,79,26.403525761929902,LightGBM
25,8,29786.95705882353,2594.6672045782975,30584.454114107397,2594.6672045782975,79,0.0,LightGBM
25,13,25338.050000000003,1911.3512773499062,26181.015926343447,1911.3512773499062,79,0.0,LightGBM
25,38,44742.46487394958,5236.208862697123,44119.037197687285,5236.208862697123,79,0.0,LightGBM
25,40,42002.13243697479,2307.3126479987936,42166.109729490934,2111.476721867118,79,8.487619842136706,LightGBM
25,72,39258.07403361344,24390.92824231003,39708.31147441608,9205.85215792298,79,62.25706514131786,LightGBM
25,90,11843.411596638656,1181.0015421781159,13674.498833232468,1181.0015421781159,79,0.0,LightGBM
