Store,Dept,mu_demand,sigma_historical,mu_forecast,sigma_residual,n_oof_samples,sigma_reduction_pct,model
26,8,28445.755210084033,2120.0997304647467,28771.297,1884.5581607996062,79,11.109928758563992,XGBoost
26,13,20948.400420168065,1760.066625251555,20882.889,1549.6418809519405,79,11.955498802185394,XGBoost
26,38,103948.92630252101,8925.314806315348,104645.62,8925.314806315348,79,0.0,XGBoost
26,40,37231.17504201681,2087.2279823410727,37381.195,2087.2279823410727,79,0.0,XGBoost
26,72,42590.3368907563,22251.729966924173,44938.258,18160.462936723652,79,18.3862874315028,XGBoost
26,90,56987.783613445376,6026.640161052965,59279.223,5942.477693963937,79,1.3965072551191282,XGBoost
26,91,39176.612100840335,5175.597105573602,40543.094,5175.597105573602,79,0.0,XGBoost
26,92,84698.51563025209,11252.902620725086,86614.555,9731.0694126437,79,13.523916978349604,XGBoost
26,95,70200.88991596639,8863.414659452501,71638.65,7654.015486124823,79,13.644844789450294,XGBoost
27,2,79340.45445378151,8368.920601366448,79101.7,6601.599137959189,79,21.11767511713156,XGBoost
27,8,41999.723361344535,3461.7379966158646,41931.0,2671.5532122848094,79,22.82624465235458,XGBoost
27,13,52804.82495798319,4669.612608720545,52693.79,4554.22370637394,79,2.471059422169508,XGBoost
27,38,39874.00957983193,4818.5071735363235,40610.445,4818.5071735363235,79,0.0,XGBoost
27,40,70036.52739495799,4122.519341132227,69697.766,4122.519341132227,79,0.0,XGBoost
27,72,69071.49050420168,48556.96873844578,66358.82,20946.805073895554,79,56.86138237597484,XGBoost
27,90,96400.26596638656,7720.551960958694,97152.63,6117.941030385006,79,20.757724819129177,XGBoost
27,91,66453.38285714286,5570.109839289332,67569.88,5524.229066185864,79,0.8236960208547917,XGBoost
27,92,146016.97478991596,12841.94927527808,149565.17,12841.94927527808,79,0.0,XGBoost
27,95,120193.03689075631,13718.982890229921,117338.25,8907.622252928608,79,35.07082613775807,XGBoost
28,2,57800.77806722689,4191.767437987625,59371.043,4175.215862161943,79,0.39485911541000673,XGBoost
28,8,33349.7743697479,1916.1935184540944,34027.023,1642.373196414988,79,14.28980525202973,XGBoost
28,13,38208.6343697479,3092.307591683618,38649.8,2553.082209925384,79,17.437637290947837,XGBoost
