Store,Dept,mu_demand,sigma_historical,mu_forecast,sigma_residual,n_oof_samples,sigma_reduction_pct,model
18,8,31792.952016806725,3572.1706729359967,31792.952016806725,3572.1706729359967,0,0.0,Historical Baseline
18,13,41888.97924369748,4369.16368271854,41888.97924369748,4369.16368271854,0,0.0,Historical Baseline
18,38,64773.02798319328,6703.670509536528,64773.02798319328,6703.670509536528,0,0.0,Historical Baseline
18,40,61091.68126050421,5288.411441603455,61091.68126050421,5288.411441603455,0,0.0,Historical Baseline
18,72,60926.0525210084,40660.55661092961,60926.0525210084,40660.55661092961,0,0.0,Historical Baseline
18,90,18031.127478991595,6675.19457924017,18031.127478991595,6675.19457924017,0,0.0,Historical Baseline
18,91,13537.107731092437,9246.416690634713,13537.107731092437,9246.416690634713,0,0.0,Historical Baseline
18,92,48971.63840336134,13154.175973772084,48971.63840336134,13154.175973772084,0,0.0,Historical Baseline
18,95,57656.50109243697,9459.887186332451,57656.50109243697,9459.887186332451,0,0.0,Historical Baseline
19,2,50689.779411764706,6329.289441033121,50689.779411764706,6329.289441033121,0,0.0,Historical Baseline
19,8,42293.270924369746,3121.086424757966,42293.270924369746,3121.086424757966,0,0.0,Historical Baseline
19,13,33580.28100840336,3429.6631899447075,33580.28100840336,3429.6631899447075,0,0.0,Historical Baseline
19,38,78317.27092436975,7905.663547364983,78317.27092436975,7905.663547364983,0,0.0,Historical Baseline
19,40,53933.79647058824,3147.15937007192,53933.79647058824,3147.15937007192,0,0.0,Historical Baseline
19,72,72266.03184873948,41649.18383139883,72266.03184873948,41649.18383139883,0,0.0,Historical Baseline
19,90,67555.40210084034,6503.974503131233,67555.40210084034,6503.974503131233,0,0.0,Historical Baseline
19,91,54401.15294117647,4970.736439215488,54401.15294117647,4970.736439215488,0,0.0,Historical Baseline
19,92,113456.13352941177,11566.671267717431,113456.13352941177,11566.671267717431,0,0.0,Historical Baseline
19,95,97081.33319327731,9594.97413742718,97081.33319327731,9594.97413742718,0,0.0,Historical Baseline
20,2,78544.54487394958,6975.914839952605,78544.54487394958,6975.914839952605,0,0.0,Historical Baseline
20,8,76129.26722689076,5973.99305663263,76129.26722689076,5973.99305663263,0,0.0,Historical Baseline
20,13,56302.68218487395,4113.48997658225,56302.68218487395,4113.48997658225,0,0.0,Historical Baseline
20,38,110040.8442857143,10365.375474601018,110040.8442857143,10365.375474601018,0,0.0,Historical Baseline
20,40,86343.65025210085,5578.30605877615,86343.65025210085,5578.30605877615,0,0.0,Historical Baseline
20,72,92466.03504201681,55107.744603811785,92466.03504201681,55107.744603811785,0,0.0,Historical Baseline
20,90,96017.12865546219,9911.375314812745,96017.12865546219,9911.375314812745,0,0.0,Historical Baseline
20,91,78130.96873949579,9733.881461184992,78130.96873949579,9733.881461184992,0,0.0,Historical Baseline
20,92,164445.22596638656,20416.115104210337,164445.22596638656,20416.115104210337,0,0.0,Historical Baseline
20,95,150454.85789915966,13448.73964556801,150454.85789915966,13448.73964556801,0,0.0,Historical Baseline
21,2,48209.29268907563,4518.431352070172,48209.29268907563,4518.431352070172,0,0.0,Historical Baseline
21,8,18435.25663865546,1590.0023284282488,18435.25663865546,1590.0023284282488,0,0.0,Historical Baseline
21,13,28433.463697478994,1854.284074070721,28433.463697478994,1854.284074070721,0,0.0,Historical Baseline
21,38,40934.0287394958,5263.7205088869605,40934.0287394958,5263.7205088869605,0,0.0,Historical Baseline
21,40,39646.84210084034,2292.860852444532,39646.84210084034,2292.860852444532,0,0.0,Historical Baseline
21,72,43225.72983193277,29164.151903042082,43225.72983193277,29164.151903042082,0,0.0,Historical Baseline
21,90,10988.093865546218,993.4935534044089,10988.093865546218,993.4935534044089,0,0.0,Historical Baseline
21,91,6787.7702521008405,644.2435999464566,6787.7702521008405,644.2435999464566,0,0.0,Historical Baseline
21,92,21997.408487394958,3689.2720193387345,21997.408487394958,3689.2720193387345,0,0.0,Historical Baseline
21,95,40953.23462184874,5116.924936091125,40953.23462184874,5116.924936091125,0,0.0,Historical Baseline
22,2,53492.36504201681,5577.053728398522,53492.36504201681,5577.053728398522,0,0.0,Historical Baseline
22,8,37143.311596638654,2878.985613735608,37143.311596638654,2878.985613735608,0,0.0,Historical Baseline
22,13,37148.56210084033,2766.061986647145,37148.56210084033,2766.061986647145,0,0.0,Historical Baseline
22,38,70577.89075630253,9021.620868033955,70577.89075630253,9021.620868033955,0,0.0,Historical Baseline
22,40,54085.09714285714,3354.4885071475514,54085.09714285714,3354.4885071475514,0,0.0,Historical Baseline
22,72,67241.9531092437,47013.88196840771,67241.9531092437,47013.88196840771,0,0.0,Historical Baseline
22,90,21202.78092436975,2161.4701146379216,21202.78092436975,2161.4701146379216,0,0.0,Historical Baseline
